   3.7438102e-02   8.9332753e-05   6.7126311e-01   1.5080583e-09   9.6246574e-04
   3.9876562e-02   8.9349899e-05   6.6740338e-01   1.5382528e-09   9.1927052e-04
   4.2407408e-02   8.9312516e-05   6.6371384e-01   1.5682306e-09   8.8054624e-04
   4.5032185e-02   8.9224456e-05   6.6017583e-01   1.5980586e-09   8.4569677e-04
   4.7752395e-02   8.9088917e-05   6.5677334e-01   1.6277932e-09   8.1422676e-04
   5.0569497e-02   8.8908571e-05   6.5349246e-01   1.6574824e-09   7.8572150e-04
   5.3484902e-02   8.8685651e-05   6.5032110e-01   1.6871668e-09   7.5983102e-04
   5.6499969e-02   8.8422031e-05   6.4724868e-01   1.7168813e-09   7.3625817e-04
   5.9616011e-02   8.8119285e-05   6.4426590e-01   1.7466554e-09   7.1474876e-04
   6.2834285e-02   8.7778735e-05   6.4136453e-01   1.7765144e-09   6.9508434e-04
   6.6156000e-02   8.7401491e-05   6.3853727e-01   1.8064797e-09   6.7707579e-04
   6.9582321e-02   8.6988483e-05   6.3577760e-01   1.8365695e-09   6.6055866e-04
   7.3114343e-02   8.6540490e-05   6.3307970e-01   1.8667985e-09   6.4538960e-04
   7.6753117e-02   8.6058163e-05   6.3043836e-01   1.8971790e-09   6.3144244e-04
   8.0499634e-02   8.5542040e-05   6.2784886e-01   1.9277207e-09   6.1860615e-04
   8.4354840e-02   8.4992567e-05   6.2530693e-01   1.9584309e-09   6.0678225e-04
   8.8319615e-02   8.4410106e-05   6.2280872e-01   1.9893147e-09   5.9588349e-04
   9.2394792e-02   8.3794954e-05   6.2035073e-01   2.0203752e-09   5.8583184e-04
   9.6581139e-02   8.3147347e-05   6.1792974e-01   2.0516134e-09   5.7655751e-04
   1.0087938e-01   8.2467472e-05   6.1554284e-01   2.0830284e-09   5.6799786e-04
   1.0529017e-01   8.1755472e-05   6.1318733e-01   2.1146176e-09   5.6009633e-04
   1.0981414e-01   8.1011455e-05   6.1086077e-01   2.1463765e-09   5.5280190e-04
   1.1445182e-01   8.0235501e-05   6.0856088e-01   2.1782988e-09   5.4606834e-04
   1.1920372e-01   7.9427664e-05   6.0628558e-01   2.2103766e-09   5.3985351e-04
   1.2407027e-01   7.8587979e-05   6.0403292e-01   2.2426002e-09   5.3411913e-04
   1.2905188e-01   7.7716465e-05   6.0180113e-01   2.2749582e-09   5.2883013e-04
   1.3414887e-01   7.6813130e-05   5.9958854e-01   2.3074376e-09   5.2395441e-04
   1.3936153e-01   7.5877970e-05   5.9739359e-01   2.3400240e-09   5.1946248e-04
   1.4469010e-01   7.4910979e-05   5.9521487e-01   2.3727011e-09   5.1532721e-04
   1.5013476e-01   7.3912147e-05   5.9305100e-01   2.4054512e-09   5.1152353e-04
   1.5569563e-01   7.2881465e-05   5.9090075e-01   2.4382549e-09   5.0802837e-04
   1.6137281e-01   7.1818921e-05   5.8876293e-01   2.4710914e-09   5.0482026e-04
   1.6716632e-01   7.0724514e-05   5.8663643e-01   2.5039382e-09   5.0187936e-04
   1.7307615e-01   6.9598242e-05   5.8452021e-01   2.5367716e-09   4.9918715e-04
   1.7910224e-01   6.8440113e-05   5.8241328e-01   2.5695661e-09   4.9672649e-04
   1.8524449e-01   6.7250142e-05   5.8031472e-01   2.6022951e-09   4.9448124e-04
   1.9150274e-01   6.6028355e-05   5.7822364e-01   2.6349303e-09   4.9243651e-04
   1.9787680e-01   6.4774788e-05   5.7613920e-01   2.6674423e-09   4.9057823e-04
   2.0436643e-01   6.3489489e-05   5.7406061e-01   2.6998002e-09   4.8889330e-04
   2.1097136e-01   6.2172521e-05   5.7198710e-01   2.7319718e-09   4.8736940e-04
   2.1769124e-01   6.0823958e-05   5.6991795e-01   2.7639236e-09   4.8599506e-04
   2.2452575e-01   5.9443888e-05   5.6785245e-01   2.7956213e-09   4.8475935e-04
   2.3147447e-01   5.8032413e-05   5.6578992e-01   2.8270289e-09   4.8365213e-04
   2.3853698e-01   5.6589651e-05   5.6372972e-01   2.8581096e-09   4.8266375e-04
   2.4571282e-01   5.5115736e-05   5.6167119e-01   2.8888255e-09   4.8178519e-04
   2.5300145e-01   5.3610820e-05   5.5961375e-01   2.9191377e-09   4.8100791e-04
   2.6040238e-01   5.2075062e-05   5.5755676e-01   2.9490063e-09   4.8032391e-04
   2.6791501e-01   5.0508649e-05   5.5549965e-01   2.9783905e-09   4.7972554e-04
   2.7553877e-01   4.8911773e-05   5.5344183e-01   3.0072488e-09   4.7920574e-04
   2.8327301e-01   4.7284652e-05   5.5138273e-01   3.0355387e-09   4.7875764e-04
   2.9111707e-01   4.5627517e-05   5.4932177e-01   3.0632170e-09   4.7837493e-04
   2.9907030e-01   4.3940609e-05   5.4725840e-01   3.0902401e-09   4.7805156e-04
   3.0713195e-01   4.2224197e-05   5.4519204e-01   3.1165634e-09   4.7778182e-04
   3.1530130e-01   4.0478558e-05   5.4312212e-01   3.1421421e-09   4.7756037e-04
   3.2357758e-01   3.8703989e-05   5.4104808e-01   3.1669305e-09   4.7738212e-04
   3.3196005e-01   3.6900794e-05   5.3896934e-01   3.1908829e-09   4.7724224e-04
   3.4044787e-01   3.5069308e-05   5.3688531e-01   3.2139529e-09   4.7713625e-04
   3.4904024e-01   3.3209870e-05   5.3479541e-01   3.2360940e-09   4.7705990e-04
   3.5773629e-01   3.1322845e-05   5.3269902e-01   3.2572590e-09   4.7700915e-04
   3.6653519e-01   2.9408601e-05   5.3059552e-01   3.2774011e-09   4.7698027e-04
   3.7543604e-01   2.7467532e-05   5.2848429e-01   3.2964727e-09   4.7696969e-04
   3.8443795e-01   2.5500047e-05   5.2636467e-01   3.3144265e-09   4.7697412e-04
   3.9354002e-01   2.3506564e-05   5.2423597e-01   3.3312150e-09   4.7699046e-04
   4.0274134e-01   2.1487522e-05   5.2209751e-01   3.3467905e-09   4.7701585e-04
   4.1204095e-01   1.9443379e-05   5.1994857e-01   3.3611056e-09   4.7704763e-04
   4.2143792e-01   1.7374600e-05   5.1778837e-01   3.3741128e-09   4.7708327e-04
   4.3093127e-01   1.5281679e-05   5.1561616e-01   3.3857647e-09   4.7712061e-04
   4.4052005e-01   1.3165116e-05   5.1343110e-01   3.3960141e-09   4.7715755e-04
   4.5020327e-01   1.1025432e-05   5.1123234e-01   3.4048139e-09   4.7719227e-04
   4.5997998e-01   8.8631606e-06   5.0901896e-01   3.4121174e-09   4.7722316e-04
   4.6984914e-01   6.6788680e-06   5.0679004e-01   3.4178778e-09   4.7724887e-04
   4.7980976e-01   4.4731265e-06   5.0454457e-01   3.4220490e-09   4.7726818e-04
   4.8986086e-01   2.2465267e-06   5.0228148e-01   3.4245851e-09   4.7728020e-04
   5.0000143e-01  -3.1499125e-10   4.9999968e-01   3.4254403e-09   4.7728434e-04
   5.1013911e-01  -2.2465159e-06   4.9771852e-01   3.4245851e-09   4.7728020e-04
   5.2019024e-01  -4.4731224e-06   4.9545543e-01   3.4220490e-09   4.7726818e-04
   5.3015089e-01  -6.6788704e-06   4.9320996e-01   3.4178778e-09   4.7724884e-04
   5.4001999e-01  -8.8631498e-06   4.9098105e-01   3.4121174e-09   4.7722316e-04
   5.4979670e-01  -1.1025422e-05   4.8876767e-01   3.4048140e-09   4.7719226e-04
   5.5947995e-01  -1.3165112e-05   4.8656890e-01   3.3960141e-09   4.7715755e-04
   5.6906873e-01  -1.5281675e-05   4.8438384e-01   3.3857647e-09   4.7712061e-04
   5.7856208e-01  -1.7374596e-05   4.8221163e-01   3.3741128e-09   4.7708327e-04
   5.8795905e-01  -1.9443374e-05   4.8005143e-01   3.3611056e-09   4.7704763e-04
   5.9725869e-01  -2.1487524e-05   4.7790248e-01   3.3467905e-09   4.7701585e-04
   6.0645998e-01  -2.3506560e-05   4.7576403e-01   3.3312150e-09   4.7699046e-04
   6.1556208e-01  -2.5500049e-05   4.7363533e-01   3.3144264e-09   4.7697414e-04
   6.2456393e-01  -2.7467522e-05   4.7151572e-01   3.2964728e-09   4.7696967e-04
   6.3346481e-01  -2.9408596e-05   4.6940448e-01   3.2774011e-09   4.7698027e-04
   6.4226371e-01  -3.1322841e-05   4.6730098e-01   3.2572590e-09   4.7700915e-04
   6.5095973e-01  -3.3209860e-05   4.6520460e-01   3.2360940e-09   4.7705990e-04
   6.5955210e-01  -3.5069298e-05   4.6311469e-01   3.2139530e-09   4.7713624e-04
   6.6803992e-01  -3.6900784e-05   4.6103067e-01   3.1908830e-09   4.7724223e-04
   6.7642242e-01  -3.8703985e-05   4.5895192e-01   3.1669305e-09   4.7738212e-04
   6.8469870e-01  -4.0478554e-05   4.5687788e-01   3.1421421e-09   4.7756037e-04
   6.9286805e-01  -4.2224193e-05   4.5480796e-01   3.1165634e-09   4.7778186e-04
   7.0092970e-01  -4.3940605e-05   4.5274160e-01   3.0902401e-09   4.7805156e-04
   7.0888293e-01  -4.5627513e-05   4.5067823e-01   3.0632170e-09   4.7837493e-04
   7.1672702e-01  -4.7284654e-05   4.4861727e-01   3.0355386e-09   4.7875765e-04
   7.2446120e-01  -4.8911762e-05   4.4655818e-01   3.0072489e-09   4.7920572e-04
   7.3208499e-01  -5.0508645e-05   4.4450035e-01   2.9783905e-09   4.7972554e-04
   7.3959762e-01  -5.2075058e-05   4.4244324e-01   2.9490063e-09   4.8032391e-04
   7.4699855e-01  -5.3610816e-05   4.4038625e-01   2.9191377e-09   4.8100791e-04
   7.5428718e-01  -5.5115732e-05   4.3832881e-01   2.8888255e-09   4.8178519e-04
   7.6146305e-01  -5.6589653e-05   4.3627028e-01   2.8581095e-09   4.8266373e-04
   7.6852554e-01  -5.8032412e-05   4.3421007e-01   2.8270288e-09   4.8365211e-04
   7.7547425e-01  -5.9443884e-05   4.3214755e-01   2.7956213e-09   4.8475935e-04
   7.8230876e-01  -6.0823954e-05   4.3008205e-01   2.7639236e-09   4.8599506e-04
   7.8902864e-01  -6.2172517e-05   4.2801290e-01   2.7319718e-09   4.8736940e-04
   7.9563355e-01  -6.3489482e-05   4.2593940e-01   2.6998003e-09   4.8889328e-04
   8.0212319e-01  -6.4774781e-05   4.2386080e-01   2.6674424e-09   4.9057821e-04
   8.0849725e-01  -6.6028348e-05   4.2177637e-01   2.6349304e-09   4.9243649e-04
   8.1475550e-01  -6.7250135e-05   4.1968529e-01   2.6022952e-09   4.9448122e-04
   8.2089776e-01  -6.8440108e-05   4.1758672e-01   2.5695661e-09   4.9672649e-04
   8.2692385e-01  -6.9598237e-05   4.1547979e-01   2.5367716e-09   4.9918715e-04
   8.3283365e-01  -7.0724504e-05   4.1336358e-01   2.5039384e-09   5.0187936e-04
   8.3862722e-01  -7.1818923e-05   4.1123706e-01   2.4710912e-09   5.0482030e-04
   8.4430438e-01  -7.2881463e-05   4.0909924e-01   2.4382548e-09   5.0802839e-04
   8.4986526e-01  -7.3912146e-05   4.0694899e-01   2.4054511e-09   5.1152355e-04
   8.5530990e-01  -7.4910975e-05   4.0478513e-01   2.3727011e-09   5.1532721e-04
   8.6063850e-01  -7.5877971e-05   4.0260639e-01   2.3400238e-09   5.1946252e-04
   8.6585116e-01  -7.6813131e-05   4.0041145e-01   2.3074374e-09   5.2395446e-04
   8.7094814e-01  -7.7716464e-05   3.9819887e-01   2.2749581e-09   5.2883015e-04
   8.7592971e-01  -7.8587973e-05   3.9596708e-01   2.2426003e-09   5.3411911e-04
   8.8079631e-01  -7.9427665e-05   3.9371441e-01   2.2103764e-09   5.3985355e-04
   8.8554817e-01  -8.0235496e-05   3.9143912e-01   2.1782989e-09   5.4606831e-04
   8.9018583e-01  -8.1011446e-05   3.8913924e-01   2.1463767e-09   5.5280190e-04
   8.9470983e-01  -8.1755468e-05   3.8681267e-01   2.1146176e-09   5.6009633e-04
   8.9912063e-01  -8.2467469e-05   3.8445716e-01   2.0830284e-09   5.6799786e-04
   9.0341884e-01  -8.3147340e-05   3.8207027e-01   2.0516136e-09   5.7655745e-04
   9.0760523e-01  -8.3794953e-05   3.7964926e-01   2.0203750e-09   5.8583189e-04
   9.1168040e-01  -8.4410104e-05   3.7719127e-01   1.9893146e-09   5.9588357e-04
   9.1564518e-01  -8.4992566e-05   3.7469306e-01   1.9584307e-09   6.0678237e-04
   9.1950035e-01  -8.5542034e-05   3.7215115e-01   1.9277208e-09   6.1860606e-04
   9.2324686e-01  -8.6058156e-05   3.6956166e-01   1.8971792e-09   6.3144237e-04
   9.2688566e-01  -8.6540487e-05   3.6692029e-01   1.8667984e-09   6.4538963e-04
   9.3041766e-01  -8.6988476e-05   3.6422242e-01   1.8365697e-09   6.6055859e-04
   9.3384397e-01  -8.7401484e-05   3.6146276e-01   1.8064800e-09   6.7707561e-04
   9.3716574e-01  -8.7778734e-05   3.5863545e-01   1.7765142e-09   6.9508448e-04
   9.4038397e-01  -8.8119279e-05   3.5573412e-01   1.7466556e-09   7.1474868e-04
   9.4350004e-01  -8.8422028e-05   3.5275131e-01   1.7168812e-09   7.3625822e-04
   9.4651508e-01  -8.8685646e-05   3.4967892e-01   1.6871670e-09   7.5983086e-04
   9.4943053e-01  -8.8908568e-05   3.4650752e-01   1.6574821e-09   7.8572171e-04
   9.5224762e-01  -8.9088914e-05   3.4322664e-01   1.6277931e-09   8.1422687e-04
   9.5496780e-01  -8.9224451e-05   3.3982419e-01   1.5980588e-09   8.4569653e-04
   9.5759261e-01  -8.9312513e-05   3.3628614e-01   1.5682305e-09   8.8054637e-04
   9.6012342e-01  -8.9349895e-05   3.3259665e-01   1.5382530e-09   9.1927018e-04
   9.6256191e-01  -8.9332749e-05   3.2873687e-01   1.5080582e-09   9.6246588e-04
   9.6490955e-01  -8.9256421e-05   3.2468518e-01   1.4775672e-09   1.0108559e-03
   9.6716809e-01  -8.9115251e-05   3.2041572e-01   1.4466826e-09   1.0653303e-03
   9.6933907e-01  -8.8902327e-05   3.1589827e-01   1.4152893e-09   1.1269858e-03
   9.7142428e-01  -8.8609121e-05   3.1109629e-01   1.3832429e-09   1.1972028e-03
   9.7342551e-01  -8.8225034e-05   3.0596582e-01   1.3503648e-09   1.2777322e-03
   9.7534442e-01  -8.7736816e-05   3.0045392e-01   1.3164331e-09   1.3708197e-03
   9.7718287e-01  -8.7127673e-05   2.9449539e-01   1.2811626e-09   1.4794052e-03
   9.7894269e-01  -8.6376144e-05   2.8800999e-01   1.2441855e-09   1.6073921e-03
   9.8062575e-01  -8.5454529e-05   2.8089831e-01   1.2050211e-09   1.7600607e-03
   9.8223388e-01  -8.4326747e-05   2.7303688e-01   1.1630328e-09   1.9447020e-03
   9.8376912e-01  -8.2945289e-05   2.6427151e-01   1.1173646e-09   2.1716452e-03
   9.8523325e-01  -8.1247840e-05   2.5441422e-01   1.0668772e-09   2.4558325e-03
   9.8662829e-01  -7.9152656e-05   2.4323891e-01   1.0100522e-09   2.8196219e-03
   9.8795617e-01  -7.6555640e-05   2.3049223e-01   9.4496172e-10   3.2974860e-03
   9.8921883e-01  -7.3331862e-05   2.1592523e-01   8.6939024e-10   3.9446767e-03
   9.9041826e-01  -6.9351007e-05   1.9936952e-01   7.8140639e-10   4.8535661e-03
   9.9155641e-01  -6.4531740e-05   1.8090742e-01   6.8100762e-10   6.1818184e-03
   9.9263531e-01  -5.9000024e-05   1.6125582e-01   5.7368430e-10   8.1706623e-03
   9.9365687e-01  -5.2971136e-05   1.4122054e-01   4.6602486e-10   1.1215662e-02
   9.9462312e-01  -4.6543988e-05   1.2114430e-01   3.6247230e-10   1.6135785e-02
   9.9553597e-01  -3.9846483e-05   1.0137228e-01   2.6756289e-10   2.4576992e-02
   9.9639738e-01  -3.3012307e-05   8.2198502e-02   1.8499858e-10   4.0153480e-02
   9.9720925e-01  -2.6160302e-05   6.3835746e-02   1.1712924e-10   7.1897273e-02
   9.9797356e-01  -1.9381295e-05   4.6406823e-02   6.4949362e-11   1.4726516e-01
   9.9869221e-01  -1.2737723e-05   2.9962061e-02   2.8462815e-11   3.8173311e-01
   9.9936712e-01  -6.2687761e-06   1.4501282e-02   7.0941979e-12   1.7376034e+00
   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0804928e+01
